Gender,Attrition/Retention ,Age group,Department,Education Switch Calc,Job Role,Attrition,Attrition Label,Education,Education Field,Switch Attrition/Retention ,0,Age,Attrition Count,Employee Count,Job Involvement,Job Level,Job Satisfaction,Relationship Satisfaction,Work Life Balance,Environment Satisfaction,Attrition,CF_current Employee,Total Working Years,Years In Current Role,Monthly Income,
Male,Retention,45-55,Sales,Master's Degree,Sales Representative,No,Current Employees,Master's Degree,Marketing,TRUE,0,50,,1,3,1,2,4,3,4,No,1,4,2,3875,
Female,Attrition,25-34,R & D,Associates Degree,Research Scientist,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,28,1,1,1,1,2,4,3,1,Yes,0,10,7,2216,
Female,Retention,35-44,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,36,,1,4,3,1,1,3,1,No,1,10,7,11713,
Female,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,38,,1,3,3,3,4,4,3,No,1,10,0,7861,
Male,Retention,35-44,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,44,,1,1,1,3,3,3,1,No,1,9,2,3708,
Female,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,47,,1,3,4,3,4,2,4,No,1,28,2,13770,
Male,Retention,25-34,Sales,Doctoral Degree,Sales Executive,No,Current Employees,Doctoral Degree,Marketing,TRUE,0,30,,1,3,2,4,4,2,3,No,1,10,7,5304,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Representative,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,29,,1,3,1,3,3,3,3,No,1,1,0,2642,
Male,Attrition,35-44,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,42,1,1,4,1,3,4,3,3,Yes,0,7,2,2759,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,43,,1,2,2,4,3,3,4,No,1,7,2,6804,
Female,Retention,25-34,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Medical,TRUE,0,34,,1,3,2,3,4,3,2,No,1,10,1,6142,
Male,Retention,< 25,R & D,High School,Laboratory Technician,No,Current Employees,High School,Medical,TRUE,0,23,,1,3,1,1,4,4,2,No,1,5,3,2500,
Female,Retention,35-44,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Human Resources,TRUE,0,39,,1,4,2,2,3,1,3,No,1,12,3,6389,
Male,Retention,> 55,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,56,,1,3,4,4,3,2,3,No,1,30,7,11103,
Female,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,40,,1,2,1,4,4,2,4,No,1,5,2,2342,
Female,Retention,25-34,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,27,,1,2,2,1,1,1,4,No,1,9,6,6811,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Representative,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,29,,1,3,1,2,4,3,4,No,1,2,2,2297,
Male,Retention,45-55,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,53,,1,3,2,4,4,3,4,No,1,19,2,2450,
Female,Retention,35-44,R & D,Master's Degree,Healthcare Representative,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,35,,1,3,2,1,1,4,4,No,1,16,0,5093,
Male,Retention,25-34,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,32,,1,3,2,4,4,3,1,No,1,10,8,5309,
Male,Retention,35-44,R & D,Doctoral Degree,Research Scientist,No,Current Employees,Doctoral Degree,Medical,TRUE,0,38,,1,3,1,3,2,1,4,No,1,6,0,3057,
Female,Retention,25-34,R & D,Doctoral Degree,Manufacturing Director,No,Current Employees,Doctoral Degree,Life Sciences,TRUE,0,34,,1,3,2,1,3,3,2,No,1,7,0,5121,
Male,Retention,45-55,Sales,Master's Degree,Manager,No,Current Employees,Master's Degree,Marketing,TRUE,0,52,,1,2,4,1,1,4,3,No,1,34,6,16856,
Male,Attrition,25-34,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Other,TRUE,0,33,1,1,3,1,4,3,2,4,Yes,0,10,9,2686,
Female,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Medical,TRUE,0,25,,1,3,2,4,2,2,3,No,1,6,5,6180,
Male,Retention,45-55,Sales,Associates Degree,Sales Representative,No,Current Employees,Associates Degree,Technical Degree,TRUE,0,45,,1,1,2,3,1,3,2,No,1,9,7,6632,
Male,Retention,< 25,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,23,,1,4,1,3,4,3,1,No,1,2,2,3505,
Female,Attrition,45-55,Sales,Associates Degree,Sales Executive,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,47,1,1,4,2,3,4,3,2,Yes,0,8,4,6397,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Other,TRUE,0,34,,1,3,2,4,3,3,4,No,1,6,5,6274,
Male,Attrition,45-55,R & D,Bachelor's Degree,Manager,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,55,1,1,3,5,1,4,3,4,Yes,0,24,2,19859,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,36,,1,2,3,1,2,3,1,No,1,10,7,7587,
Male,Retention,45-55,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Medical,TRUE,0,52,,1,3,1,4,1,3,4,No,1,5,3,4258,
Female,Retention,25-34,R & D,Associates Degree,Laboratory Technician,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,26,,1,1,1,4,1,3,1,No,1,5,2,4364,
Female,Retention,25-34,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,29,,1,3,2,3,1,2,2,No,1,11,7,4335,
Male,Attrition,25-34,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,26,1,1,2,2,1,3,2,4,Yes,0,6,3,5326,
Female,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,34,,1,4,1,4,3,3,2,No,1,10,2,3280,
Female,Retention,45-55,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Medical,TRUE,0,54,,1,3,2,1,2,3,4,No,1,9,3,5485,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Marketing,TRUE,0,27,,1,3,2,4,2,3,3,No,1,5,2,4342,
Female,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Life Sciences,TRUE,0,37,,1,3,1,1,2,2,4,No,1,6,3,2782,
Female,Retention,35-44,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,38,,1,4,2,1,4,3,1,No,1,17,7,5980,
Female,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Medical,TRUE,0,34,,1,2,1,1,3,3,3,No,1,6,5,4381,
Female,Retention,35-44,Sales,Master's Degree,Sales Representative,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,35,,1,3,1,4,2,2,1,No,1,3,2,2572,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,30,,1,1,1,3,3,3,4,No,1,7,2,3833,
Female,Retention,35-44,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Medical,TRUE,0,40,,1,4,2,2,4,3,3,No,1,8,7,4244,
Female,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,34,,1,3,2,1,2,3,3,No,1,6,2,6500,
Male,Retention,35-44,R & D,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,42,,1,3,5,4,2,2,2,No,1,24,7,18430,
Male,Attrition,< 25,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,23,1,1,4,1,1,3,3,3,Yes,0,1,0,1601,
Male,Retention,< 25,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,24,,1,2,1,2,3,3,3,No,1,1,0,2694,
Female,Retention,45-55,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,52,,1,3,2,3,2,3,4,No,1,9,2,3149,
Male,Retention,45-55,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,50,,1,3,4,3,4,3,3,No,1,30,3,17639,
Female,Attrition,25-34,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,29,1,1,2,1,1,4,3,2,Yes,0,1,0,2319,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,33,,1,3,3,3,4,4,3,No,1,14,9,11691,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Marketing,TRUE,0,33,1,1,3,2,1,3,3,1,Yes,0,6,2,5324,
Female,Retention,45-55,R & D,Associates Degree,Manager,No,Current Employees,Associates Degree,Other,TRUE,0,47,,1,3,4,4,3,2,3,No,1,26,14,16752,
Female,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Other,TRUE,0,36,,1,3,2,2,1,3,3,No,1,10,7,5228,
Male,Retention,25-34,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,29,,1,4,1,3,3,3,3,No,1,10,7,2700,
Male,Attrition,> 55,R & D,Master's Degree,Research Director,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,58,1,1,3,5,2,4,3,4,Yes,0,40,15,19246,
Female,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,35,,1,4,1,3,3,3,4,No,1,7,2,2506,
Female,Retention,35-44,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,42,,1,2,2,4,4,3,4,No,1,8,3,6062,
Male,Attrition,25-34,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,28,1,1,3,1,3,4,2,3,Yes,0,5,2,4382,
Male,Retention,35-44,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Human Resources,TRUE,0,36,,1,3,1,2,2,3,3,No,1,8,2,2143,
Female,Retention,25-34,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,32,,1,2,2,3,3,3,3,No,1,14,13,6162,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Medical,TRUE,0,40,,1,2,2,3,4,3,1,No,1,10,0,5094,
Female,Retention,25-34,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,30,,1,2,2,4,2,2,3,No,1,12,0,6877,
Female,Retention,45-55,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,45,,1,2,1,3,4,3,2,No,1,1,0,2274,
Male,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,42,,1,3,2,2,4,2,2,No,1,10,8,4434,
Male,Retention,35-44,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,38,,1,2,2,1,3,2,1,No,1,13,3,6288,
Female,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,34,,1,2,1,4,3,3,3,No,1,6,2,2553,
Female,Attrition,45-55,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Marketing,TRUE,0,49,1,1,3,3,4,1,4,3,Yes,0,9,8,7654,
Male,Attrition,45-55,Sales,High School,Sales Executive,Yes,Attrited Employees,High School,Medical,TRUE,0,55,1,1,3,2,4,3,2,3,Yes,0,12,7,5160,
Male,Retention,35-44,R & D,Associates Degree,Research Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,43,,1,3,4,1,3,3,2,No,1,22,1,17159,
Male,Retention,25-34,R & D,High School,Research Director,No,Current Employees,High School,Technical Degree,TRUE,0,27,,1,2,3,4,2,3,3,No,1,9,8,12808,
Male,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Other,TRUE,0,35,,1,3,3,3,2,4,3,No,1,17,5,10221,
Female,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,28,,1,3,2,2,1,3,2,No,1,8,7,4779,
Male,Retention,25-34,HR,Associates Degree,Human Resources,No,Current Employees,Associates Degree,Human Resources,TRUE,0,34,,1,3,1,4,3,1,3,No,1,4,2,3737,
Female,Attrition,25-34,R & D,Associates Degree,Research Scientist,Yes,Attrited Employees,Associates Degree,Medical,TRUE,0,26,1,1,2,1,3,1,3,3,Yes,0,8,7,2366,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,27,,1,3,1,4,3,2,4,No,1,0,0,1706,
Female,Retention,45-55,Sales,Master's Degree,Manager,No,Current Employees,Master's Degree,Marketing,TRUE,0,51,,1,3,4,3,3,2,1,No,1,29,6,16307,
Male,Retention,35-44,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,44,,1,3,2,2,4,2,4,No,1,10,2,5933,
Male,Retention,25-34,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,25,,1,4,1,1,3,2,1,No,1,6,3,3424,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,33,,1,4,2,1,1,3,1,No,1,9,8,4037,
Female,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,35,,1,2,1,1,4,2,3,No,1,6,5,2559,
Male,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,36,,1,3,2,4,4,2,2,No,1,18,14,6201,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,32,,1,3,2,4,3,2,2,No,1,8,2,4403,
Male,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,30,,1,2,1,4,2,2,2,No,1,10,4,3761,
Female,Retention,45-55,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Marketing,TRUE,0,53,,1,2,3,4,4,3,1,No,1,35,2,10934,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,45,,1,3,3,1,3,3,4,No,1,18,4,10761,
Female,Retention,25-34,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Medical,TRUE,0,32,,1,4,2,3,3,2,3,No,1,9,3,5175,
Female,Retention,45-55,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Medical,TRUE,0,52,,1,2,4,4,3,3,3,No,1,31,8,13826,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,37,,1,2,2,3,4,3,4,No,1,9,0,6334,
Male,Retention,25-34,HR,Associates Degree,Human Resources,No,Current Employees,Associates Degree,Medical,TRUE,0,28,,1,2,1,4,4,3,2,No,1,6,1,4936,
Male,Retention,< 25,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,22,,1,2,2,4,1,1,4,No,1,4,2,4775,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,44,,1,4,1,4,3,2,1,No,1,10,2,2818,
Male,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,42,,1,3,1,4,4,3,2,No,1,8,1,2515,
Male,Retention,35-44,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,36,,1,2,1,1,3,3,1,No,1,6,4,2342,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Other,TRUE,0,25,,1,3,2,1,4,3,3,No,1,5,3,4194,
Female,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,35,,1,2,3,3,2,3,4,No,1,17,14,10685,
Female,Attrition,35-44,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,35,1,1,3,1,2,1,2,4,Yes,0,10,2,2022,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,32,,1,3,1,4,2,3,4,No,1,4,0,2314,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Marketing,TRUE,0,25,,1,2,2,1,1,4,3,No,1,5,2,4256,
Female,Retention,45-55,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,49,,1,3,1,1,2,3,3,No,1,7,2,3580,
Male,Retention,< 25,R & D,High School,Laboratory Technician,No,Current Employees,High School,Life Sciences,TRUE,0,24,,1,2,1,4,4,2,1,No,1,6,2,3162,
Male,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,32,,1,3,2,2,4,3,2,No,1,10,8,6524,
Male,Retention,35-44,Sales,Bachelor's Degree,Sales Representative,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,38,,1,2,1,2,4,3,2,No,1,3,2,2899,
Female,Retention,35-44,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,42,,1,4,2,4,2,2,3,No,1,17,3,5231,
Male,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,31,,1,3,1,4,2,3,4,No,1,8,4,2356,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,29,1,1,2,1,3,3,3,2,Yes,0,5,2,2800,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,53,,1,3,4,4,3,3,1,No,1,28,0,11836,
Male,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,35,,1,2,3,2,1,3,4,No,1,16,10,10903,
Female,Retention,35-44,Sales,Associates Degree,Sales Representative,No,Current Employees,Associates Degree,Medical,TRUE,0,37,,1,3,1,4,2,3,3,No,1,10,4,2973,
Female,Retention,45-55,R & D,Master's Degree,Research Director,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,53,,1,3,4,4,3,3,4,No,1,33,9,14275,
Female,Retention,35-44,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,43,,1,3,2,4,2,2,4,No,1,12,2,5562,
Female,Retention,45-55,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Marketing,TRUE,0,47,,1,3,2,4,1,3,3,No,1,8,6,4537,
Male,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Medical,TRUE,0,37,,1,3,3,2,4,3,1,No,1,10,0,7642,
Male,Retention,45-55,R & D,Master's Degree,Manager,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,50,,1,3,4,1,4,3,1,No,1,31,6,17924,
Female,Retention,35-44,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,39,,1,2,2,4,3,3,4,No,1,13,4,5204,
Male,Retention,25-34,HR,Associates Degree,Human Resources,No,Current Employees,Associates Degree,Human Resources,TRUE,0,33,,1,3,1,2,3,4,4,No,1,7,3,2277,
Male,Attrition,25-34,R & D,Master's Degree,Laboratory Technician,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,32,1,1,3,1,4,3,1,1,Yes,0,1,0,2795,
Female,Retention,25-34,R & D,High School,Laboratory Technician,No,Current Employees,High School,Medical,TRUE,0,29,,1,2,1,4,3,3,1,No,1,8,3,2532,
Male,Retention,35-44,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,44,,1,3,1,1,4,3,2,No,1,8,7,2559,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Medical,TRUE,0,28,,1,3,2,4,2,3,1,No,1,4,2,4908,
Male,Attrition,> 55,R & D,High School,Laboratory Technician,Yes,Attrited Employees,High School,Life Sciences,TRUE,0,58,1,1,2,1,4,4,2,4,Yes,0,3,0,2380,
Female,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,43,,1,3,2,2,3,4,1,No,1,4,0,4765,
Female,Attrition,< 25,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,20,1,1,2,1,3,4,2,3,Yes,0,2,2,2044,
Female,Attrition,< 25,R & D,High School,Research Scientist,Yes,Attrited Employees,High School,Other,TRUE,0,21,1,1,3,1,4,1,2,4,Yes,0,1,0,2693,
Male,Retention,35-44,R & D,High School,Healthcare Representative,No,Current Employees,High School,Life Sciences,TRUE,0,36,,1,3,2,4,1,2,3,No,1,17,8,6586,
Female,Retention,45-55,Sales,Master's Degree,Sales Representative,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,47,,1,2,1,4,1,2,4,No,1,3,2,3294,
Female,Attrition,< 25,R & D,High School,Manufacturing Director,Yes,Attrited Employees,High School,Life Sciences,TRUE,0,22,1,1,3,2,3,1,4,2,Yes,0,4,2,4171,
Female,Attrition,35-44,R & D,Master's Degree,Laboratory Technician,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,41,1,1,1,1,4,3,2,2,Yes,0,10,7,2778,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,28,,1,3,1,3,2,3,3,No,1,6,2,2377,
Male,Attrition,35-44,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,39,1,1,3,1,1,4,1,4,Yes,0,8,2,2404,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,27,,1,3,1,3,3,3,2,No,1,1,1,2318,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,34,,1,3,1,2,2,3,2,No,1,1,0,2008,
Female,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Medical,TRUE,0,42,,1,2,2,3,1,3,3,No,1,10,4,6244,
Male,Retention,25-34,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Other,TRUE,0,33,,1,2,1,1,2,3,3,No,1,6,2,2799,
Female,Retention,> 55,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,58,,1,2,3,2,4,3,3,No,1,24,0,10552,
